,Dystopia Residual,Family,Freedom,GDP,Generosity,Happiness Rank,Happiness Score,Health,Trust,name
63,1.6246353952789299,1.131154939857482,0.4661606926403046,0.9209697184677124,0.5348529175872802,84.4,5.2520000167846685,0.5612031441059113,0.01290742709809542,Indonesia
64,1.5256609902038578,0.6515182498054505,0.30781852162265777,1.0884506213912961,0.34109658264923104,109.2,4.689199982452392,0.6911406377067566,0.0834182146999836,Iran
65,1.5685654521789563,0.8681106395606994,0.21642310653877264,1.043188097091674,0.174149452802658,116.8,4.528400043487548,0.5448620939979554,0.1130911509375572,Iraq
66,1.919689807525634,1.445056223068238,0.5721920684051514,1.4604153278579723,0.388299664571762,16.4,6.964400047302246,0.878932524848938,0.29979163066291803,Ireland
67,2.755517467132568,1.3219179927444462,0.41749972076606756,1.303722484680176,0.3199365309906006,13.0,7.142199964141847,0.9026887999610901,0.12087442001199722,Israel
68,2.0027344107360836,1.334672656333924,0.2438161425361634,1.3118313237838741,0.17257192963504803,46.2,6.022400045013428,0.9287248695335389,0.02811961828315258,Italy
69,2.087594853164672,0.7863380060501097,0.4283992385463714,0.5466917841262818,0.181253493982315,124.8,4.2731999656677235,0.11145043393683433,0.1315163550891876,Ivory Coast
70,2.119505133666992,1.2907916128616344,0.49593944781112675,0.8558578618927001,0.1743136674642562,65.2,5.661999974060058,0.6894244768333436,0.03603955620384216,Jamaica
71,1.528082710540772,1.326999565727234,0.49347710919570914,1.3377450356597902,0.095572553630352,52.4,5.9258000152587895,0.9790991742172241,0.1648421473169326,Japan
72,1.7951113115081783,1.1290337785873419,0.407252229850769,0.9097444788856505,0.13306409204483038,85.4,5.179599993133545,0.6736200116653441,0.13194065443754202,Jordan
73,2.009886511810302,1.2972438031387319,0.4446288566474914,1.1905052539291379,0.15286888461208342,57.6,5.838399953460694,0.6367163101272585,0.1064285772771836,Kazakhstan
74,1.6803424397583,0.972022145111084,0.4431347532100678,0.49057189242935173,0.3915120618724822,120.8,4.449399994659424,0.41216166993522635,0.059578263843059545,Kenya
75,2.4622621447601323,1.014490700645446,0.31774758810043335,0.8782828764305114,0.28379028950119023,67.2,5.606199961090089,0.609754410041809,0.03987032361125946,Kosovo
76,1.853123041046142,1.184643749717712,0.5059975185203551,1.555662490341186,0.17184395958042137,43.0,6.148600003814698,0.6951431416244505,0.18218791006183618,Kuwait
77,1.9007566273803718,1.27074571823883,0.4679666777400969,0.5423880152168274,0.338840074705124,87.6,5.173400037384034,0.6151655593147277,0.03747583580064774,Kyrgyzstan
78,1.67409,0.8379325,0.5726475000000001,0.68877,0.33717749999999996,104.0,4.79275,0.481,0.20117999999999997,Laos
79,2.00727904095459,1.27391698839569,0.3058755824890136,1.185349724960328,0.13535695721340177,63.4,5.676199980926514,0.697091394165039,0.07121254532957079,Latvia
80,1.7354107686004638,0.9948948495101921,0.32179119700241077,1.0350615061416621,0.2199841517391204,91.0,5.149599980926514,0.7872522153244018,0.05538876595354081,Lebanon
81,1.75903882987976,1.15378129655838,0.372582824807167,0.4643678117275237,0.13609431797385224,130.25,4.07900002193451,0.08078,0.112283660004139,Lesotho
82,2.044683192230224,0.7890655873222353,0.332934236486435,0.08926035860967639,0.237959977054596,140.8,3.8391999984741227,0.3027156393594742,0.042557649814367306,Liberia
83,2.0082822487640377,1.215988866020202,0.4402266460227966,1.065826612869262,0.1509787332906724,68.0,5.597000019073485,0.5946018039398193,0.12124604203605653,Libya
84,2.3224361046295163,1.367415221321106,0.25558835698795324,1.233202469573974,0.025164931335270403,52.0,5.929799990081788,0.708193988040924,0.01767512857061624,Lithuania
85,1.8845344162292483,1.343240733169556,0.5838315782127379,1.6376747195587158,0.2458461963748932,17.2,6.935999983215332,0.9034898990364073,0.337420884803772,Luxembourg
86,1.7808173276901247,1.0578932534885401,0.33278899466991424,0.9903469842815401,0.22135524091959,92.25,5.122000047683715,0.679694546122551,0.05900444838911295,Macedonia
87,1.8386725215911859,0.7732360744781493,0.1773753530845642,0.2659177386341094,0.1932925060949326,145.0,3.745400010681152,0.43410466176033025,0.06270639509916306,Madagascar
88,2.1730572311401355,0.43438176628875735,0.4571509307556152,0.14271440765953064,0.271226093952179,139.2,3.883000005722046,0.32706991667938246,0.07742433080148696,Malawi
